,Date,Value_interest,Value_inflation,Value_gdp,Value_unemployment,Value_cci,Open_sp500,High_sp500,Low_sp500,Close_sp500,Volume_sp500,Open_nasdaq,High_nasdaq,Low_nasdaq,Close_nasdaq,Volume_nasdaq,Open_dow_jones,High_dow_jones,Low_dow_jones,Close_dow_jones,Volume_dow_jones,Open_tech_sector,High_tech_sector,Low_tech_sector,Close_tech_sector,Volume_tech_sector
6358,2023-01-23,3.52,300.356,26813.601,3.4,64.9,3978.139892578125,4039.31005859375,3971.639892578125,4019.81005859375,3945210000.0,11171.9404296875,11405.5,11144.0302734375,11364.41015625,5997810000.0,33439.55859375,33782.87890625,33316.25,33629.55859375,355220000.0,131.8699951171875,135.10000610351562,131.57000732421875,134.3300018310547,11736300.0
6359,2023-01-24,3.46,300.356,26813.601,3.4,64.9,4001.739990234375,4023.919921875,3989.7900390625,4016.949951171875,3320430000.0,11302.9296875,11378.150390625,11282.650390625,11334.26953125,5670860000.0,33444.71875,33782.921875,33310.55859375,33733.9609375,299310000.0,133.57000732421875,134.77999877929688,133.3699951171875,134.27000427246094,6287800.0
6360,2023-01-25,3.46,300.356,26813.601,3.4,64.9,3982.7099609375,4019.550048828125,3949.06005859375,4016.219970703125,3724020000.0,11146.5302734375,11334.2197265625,11069.1796875,11313.3603515625,5485570000.0,33538.359375,33773.08984375,33273.2109375,33743.83984375,341720000.0,132.0,134.3300018310547,130.77000427246094,133.99000549316406,7171100.0
6361,2023-01-26,3.49,300.356,26813.601,3.4,64.9,4036.080078125,4061.570068359375,4013.2900390625,4060.429931640625,3809590000.0,11458.400390625,11516.0498046875,11341.1904296875,11512.41015625,5732890000.0,33771.66015625,33953.7890625,33635.6015625,33949.41015625,327000000.0,135.3000030517578,136.19000244140625,133.89999389648438,136.1300048828125,5580900.0
6362,2023-01-27,3.52,300.356,26813.601,3.4,64.9,4053.719970703125,4094.2099609375,4048.699951171875,4070.56005859375,3907760000.0,11470.4697265625,11691.8896484375,11470.26953125,11621.7099609375,6243800000.0,33952.9296875,34164.328125,33830.8515625,33978.078125,441260000.0,135.27000427246094,137.66000366210938,135.2100067138672,136.6999969482422,6774700.0
6363,2023-01-30,3.55,300.356,26813.601,3.4,64.9,4049.27001953125,4063.85009765625,4015.550048828125,4017.77001953125,3802000000.0,11512.33984375,11553.3095703125,11388.5400390625,11393.8095703125,5122320000.0,33909.2109375,34055.2890625,33695.1796875,33717.08984375,343920000.0,135.1300048828125,135.72000122070312,133.97999572753906,134.08999633789062,4852800.0
6364,2023-01-31,3.52,300.356,26813.601,3.4,64.9,4020.85009765625,4077.159912109375,4020.43994140625,4076.60009765625,4679320000.0,11398.580078125,11586.009765625,11398.3701171875,11584.5498046875,5695150000.0,33803.55859375,34095.23046875,33664.91015625,34086.0390625,360240000.0,134.08999633789062,136.02000427246094,134.0,135.9600067138672,4435800.0
6365,2023-02-01,3.39,301.509,26813.601,3.6,66.9,4070.070068359375,4148.9501953125,4037.199951171875,4119.2099609375,4856930000.0,11573.1396484375,11904.01953125,11500.330078125,11816.3203125,6336040000.0,34039.6015625,34334.69921875,33581.421875,34092.9609375,370120000.0,135.86000061035156,140.27000427246094,135.2100067138672,139.16000366210938,9426400.0
6366,2023-02-02,3.4,301.509,26813.601,3.6,66.9,4158.68017578125,4195.43994140625,4141.8798828125,4179.759765625,5624360000.0,12065.150390625,12269.5498046875,12024.1396484375,12200.8203125,7038210000.0,34129.30078125,34145.140625,33814.78125,34053.94140625,429910000.0,141.5399932861328,143.75999450683594,140.88999938964844,142.9600067138672,9412000.0
6367,2023-02-03,3.53,301.509,26813.601,3.6,66.9,4136.68994140625,4182.35986328125,4123.35986328125,4136.47998046875,4694510000.0,11946.8603515625,12231.3095703125,11946.8603515625,12006.9501953125,5954490000.0,33926.30078125,34179.578125,33813.859375,33926.01171875,425150000.0,140.5,144.08999633789062,140.2899932861328,141.77000427246094,8072700.0
6368,2023-02-06,3.63,301.509,26813.601,3.6,66.9,4119.56982421875,4124.6298828125,4093.3798828125,4111.080078125,4114240000.0,11904.41015625,11973.41015625,11843.490234375,11887.4501953125,5538350000.0,33874.44140625,33962.83984375,33683.578125,33891.01953125,296400000.0,140.1999969482422,141.3000030517578,139.50999450683594,140.0399932861328,6488700.0
6369,2023-02-07,3.67,301.509,26813.601,3.6,66.9,4105.35009765625,4176.5400390625,4088.389892578125,4164.0,4355860000.0,11891.25,12150.2197265625,11836.7802734375,12113.7900390625,5720240000.0,33769.78125,34240.0,33634.1015625,34156.69140625,361620000.0,140.25,144.0800018310547,140.19000244140625,143.5399932861328,7854100.0
6370,2023-02-08,3.63,301.509,26813.601,3.6,66.9,4153.47021484375,4156.85009765625,4111.669921875,4117.85986328125,4029820000.0,12069.1201171875,12096.3896484375,11890.08984375,11910.51953125,5052870000.0,34132.8984375,34161.6484375,33899.7890625,33949.01171875,324090000.0,143.82000732421875,144.58999633789062,141.52000427246094,141.80999755859375,6288500.0
6371,2023-02-09,3.67,301.509,26813.601,3.6,66.9,4144.25,4156.22998046875,4069.669921875,4081.5,4270200000.0,12069.099609375,12070.9599609375,11745.1103515625,11789.580078125,5536290000.0,34105.609375,34252.5703125,33607.12890625,33699.87890625,347520000.0,144.0,144.24000549316406,140.47000122070312,141.02999877929688,6312000.0
6372,2023-02-10,3.74,301.509,26813.601,3.6,66.9,4068.919921875,4094.360107421875,4060.7900390625,4090.4599609375,3891520000.0,11714.599609375,11775.7998046875,11630.5400390625,11718.1201171875,4885030000.0,33671.5390625,33897.30859375,33591.98828125,33869.26953125,288150000.0,139.97999572753906,140.86000061035156,139.0500030517578,140.3800048828125,4930800.0
6373,2023-02-13,3.72,301.509,26813.601,3.6,66.9,4096.6201171875,4138.89990234375,4092.669921875,4137.2900390625,3448620000.0,11759.08984375,11910.919921875,11719.73046875,11891.7900390625,4752880000.0,33887.390625,34249.6015625,33887.390625,34245.9296875,302600000.0,140.92999267578125,143.1199951171875,140.83999633789062,142.80999755859375,4205900.0
6374,2023-02-14,3.77,301.509,26813.601,3.6,66.9,4126.7001953125,4159.77001953125,4095.010009765625,4136.1298828125,3929200000.0,11808.2001953125,11999.849609375,11760.5595703125,11960.150390625,5032430000.0,34194.08984375,34331.46875,33827.44921875,34089.26953125,288820000.0,142.13999938964844,144.22999572753906,141.25,143.4199981689453,6311000.0
6375,2023-02-15,3.81,301.509,26813.601,3.6,66.9,4119.5,4148.10986328125,4103.97998046875,4147.60009765625,4075980000.0,11905.1201171875,12071.2900390625,11876.8203125,12070.58984375,5056640000.0,34008.62890625,34130.48828125,33833.1015625,34128.05078125,267530000.0,142.5500030517578,144.10000610351562,142.2100067138672,144.08999633789062,5245500.0
6376,2023-02-16,3.86,301.509,26813.601,3.6,66.9,4114.75,4136.5400390625,4089.489990234375,4090.409912109375,4143660000.0,11896.3095703125,12040.33984375,11853.3603515625,11855.830078125,5159410000.0,33992.08984375,34041.16015625,33686.58984375,33696.8515625,317530000.0,142.0,143.61000061035156,141.47999572753906,141.58999633789062,6500600.0
6377,2023-02-17,3.82,301.509,26813.601,3.6,66.9,4077.389892578125,4081.510009765625,4047.949951171875,4079.090087890625,4045480000.0,11777.5,11803.2197265625,11673.2099609375,11787.26953125,4925230000.0,33677.01171875,33846.640625,33517.73046875,33826.69140625,302900000.0,140.5800018310547,140.74000549316406,138.60000610351562,139.82000732421875,5303300.0
6379,2023-02-21,3.95,301.509,26813.601,3.6,66.9,4052.35009765625,4052.35009765625,3995.18994140625,3997.340087890625,4121590000.0,11640.3701171875,11684.1396484375,11491.1796875,11492.2998046875,5002540000.0,33699.69140625,33699.69140625,33115.73828125,33129.58984375,348320000.0,137.9499969482422,138.77999877929688,136.3800048828125,136.5,6138900.0
6380,2023-02-22,3.93,301.509,26813.601,3.6,66.9,4001.830078125,4017.3701171875,3976.89990234375,3991.050048828125,4079320000.0,11517.2001953125,11582.51953125,11445.169921875,11507.0703125,4671270000.0,33169.328125,33245.96875,32948.26953125,33045.08984375,321910000.0,136.77999877929688,137.39999389648438,135.64999389648438,136.3000030517578,7169200.0
6381,2023-02-23,3.88,301.509,26813.601,3.6,66.9,4018.60009765625,4028.300048828125,3969.18994140625,4012.320068359375,3952940000.0,11636.9296875,11638.98046875,11432.580078125,11590.400390625,4714580000.0,33175.390625,33272.3984375,32795.671875,33153.91015625,288120000.0,138.83999633789062,139.0800018310547,136.61000061035156,138.55999755859375,6560000.0
6382,2023-02-24,3.95,301.509,26813.601,3.6,66.9,3973.239990234375,3978.25,3943.080078125,3970.0400390625,3877700000.0,11404.1796875,11434.3603515625,11334.4697265625,11394.9404296875,4432650000.0,32999.19140625,32999.19140625,32643.48046875,32816.921875,277120000.0,136.10000610351562,136.67999267578125,135.3000030517578,136.08999633789062,7173700.0
6383,2023-02-27,3.92,301.509,26813.601,3.6,66.9,3992.360107421875,4018.050048828125,3973.550048828125,3982.239990234375,3836950000.0,11517.1904296875,11565.23046875,11444.599609375,11466.98046875,4494000000.0,32906.16015625,33189.28125,32814.1796875,32889.08984375,243660000.0,137.4600067138672,138.16000366210938,136.57000732421875,136.82000732421875,4694500.0
6384,2023-02-28,3.92,301.509,26813.601,3.6,66.9,3977.18994140625,3997.5,3968.97998046875,3970.14990234375,5043400000.0,11451.0498046875,11548.23046875,11435.3896484375,11455.5400390625,5340950000.0,32873.46875,32873.46875,32636.4296875,32656.69921875,303760000.0,136.3800048828125,137.83999633789062,136.13999938964844,136.52000427246094,5242900.0
6385,2023-03-01,4.01,301.744,26813.601,3.5,62.0,3963.340087890625,3971.72998046875,3939.050048828125,3951.389892578125,4249480000.0,11447.580078125,11479.0,11349.8701171875,11379.48046875,4927530000.0,32656.369140625,32746.150390625,32500.7109375,32661.83984375,292810000.0,136.5800018310547,136.8000030517578,135.10000610351562,135.52000427246094,7534700.0
6386,2023-03-02,4.08,301.744,26813.601,3.5,62.0,3938.679931640625,3990.840087890625,3928.159912109375,3981.35009765625,4244900000.0,11273.76953125,11487.58984375,11273.6103515625,11462.98046875,5313760000.0,32780.96875,33083.44921875,32665.849609375,33003.5703125,317450000.0,135.14999389648438,137.6199951171875,134.9199981689453,137.19000244140625,5484700.0
6387,2023-03-03,3.97,301.744,26813.601,3.5,62.0,3998.02001953125,4048.2900390625,3995.169921875,4045.639892578125,4084730000.0,11524.650390625,11699.6298828125,11514.740234375,11689.009765625,5102210000.0,33076.328125,33405.8203125,33008.41015625,33390.96875,300050000.0,138.07000732421875,140.14999389648438,137.94000244140625,140.13999938964844,7219800.0
6388,2023-03-06,3.98,301.744,26813.601,3.5,62.0,4055.14990234375,4078.489990234375,4044.610107421875,4048.419921875,4000870000.0,11736.8701171875,11827.919921875,11667.48046875,11675.740234375,4982880000.0,33425.3203125,33572.21875,33383.46875,33431.44140625,329190000.0,141.0399932861328,142.72000122070312,140.6999969482422,140.80999755859375,7999600.0
6389,2023-03-07,3.97,301.744,26813.601,3.5,62.0,4048.260009765625,4050.0,3980.31005859375,3986.3701171875,3922500000.0,11670.98046875,11705.9599609375,11512.0302734375,11530.330078125,5422820000.0,33428.30859375,33453.25,32838.2109375,32856.4609375,299400000.0,140.6999969482422,141.24000549316406,138.7100067138672,139.05999755859375,7060000.0
6390,2023-03-08,3.98,301.744,26813.601,3.5,62.0,3987.550048828125,4000.409912109375,3969.760009765625,3992.010009765625,3535570000.0,11553.08984375,11601.23046875,11487.75,11576.0,5085970000.0,32872.078125,32903.44140625,32612.69921875,32798.3984375,242750000.0,139.5500030517578,140.3800048828125,138.72999572753906,140.2100067138672,6623500.0
6391,2023-03-09,3.93,301.744,26813.601,3.5,62.0,3998.659912109375,4017.81005859375,3908.699951171875,3918.320068359375,4445260000.0,11578.3095703125,11667.1201171875,11319.98046875,11338.349609375,5061790000.0,32876.828125,32990.4609375,32190.599609375,32254.859375,315860000.0,140.42999267578125,142.00999450683594,137.92999267578125,138.1999969482422,7812300.0
6392,2023-03-10,3.7,301.744,26813.601,3.5,62.0,3912.77001953125,3934.050048828125,3846.320068359375,3861.590087890625,5518190000.0,11325.3603515625,11373.8095703125,11093.8603515625,11138.8896484375,6193500000.0,32185.140625,32422.099609375,31783.41015625,31909.640625,397790000.0,138.0,138.35000610351562,135.22999572753906,135.77000427246094,15278400.0
6393,2023-03-13,3.55,301.744,26813.601,3.5,62.0,3835.1201171875,3905.050048828125,3808.860107421875,3855.760009765625,6558020000.0,11041.4599609375,11326.73046875,10982.7998046875,11188.83984375,6201490000.0,31819.9296875,32240.349609375,31624.869140625,31819.140625,429090000.0,134.9199981689453,138.39999389648438,134.0800018310547,136.50999450683594,17219700.0
6394,2023-03-14,3.64,301.744,26813.601,3.5,62.0,3894.010009765625,3937.2900390625,3873.6298828125,3919.2900390625,5665870000.0,11357.73046875,11467.01953125,11284.9296875,11428.150390625,5533120000.0,32055.2890625,32306.58984375,31805.400390625,32155.400390625,391760000.0,138.27000427246094,140.14999389648438,137.6999969482422,139.66000366210938,10601100.0
6395,2023-03-15,3.51,301.744,26813.601,3.5,62.0,3876.739990234375,3894.260009765625,3838.239990234375,3891.929931640625,6594010000.0,11291.169921875,11447.900390625,11238.4404296875,11434.0498046875,5912430000.0,31759.869140625,31906.470703125,31429.8203125,31874.5703125,420910000.0,138.1300048828125,139.91000366210938,137.4600067138672,139.74000549316406,11530000.0
6396,2023-03-16,3.56,301.744,26813.601,3.5,62.0,3878.929931640625,3964.4599609375,3864.110107421875,3960.280029296875,5695790000.0,11384.8701171875,11733.7998046875,11365.490234375,11717.2802734375,5498920000.0,31827.650390625,32281.609375,31571.4609375,32246.55078125,440940000.0,139.25,143.86000061035156,138.7899932861328,143.66000366210938,13043400.0
6397,2023-03-17,3.39,301.744,26813.601,3.5,62.0,3958.68994140625,3958.909912109375,3901.27001953125,3916.639892578125,9354280000.0,11696.33984375,11773.1103515625,11562.6298828125,11630.509765625,7903090000.0,32217.3203125,32217.3203125,31728.69921875,31861.98046875,712100000.0,143.94000244140625,145.17999267578125,142.6199951171875,143.4600067138672,11539300.0
6398,2023-03-20,3.47,301.744,26813.601,3.5,62.0,3917.469970703125,3956.6201171875,3916.889892578125,3951.570068359375,5347140000.0,11614.3896484375,11695.5498046875,11550.6904296875,11675.5400390625,4970630000.0,31872.330078125,32280.0703125,31872.330078125,32244.580078125,357210000.0,142.88999938964844,143.7100067138672,141.82000732421875,143.52999877929688,5990800.0
6399,2023-03-21,3.59,301.744,26813.601,3.5,62.0,3975.889892578125,4009.080078125,3971.18994140625,4002.8701171875,4920240000.0,11764.7900390625,11879.16015625,11724.91015625,11860.1103515625,4829870000.0,32420.7109375,32593.6796875,32346.119140625,32560.599609375,363190000.0,144.30999755859375,144.9499969482422,142.80999755859375,144.69000244140625,6533200.0
6400,2023-03-22,3.48,301.744,26813.601,3.5,62.0,4002.0400390625,4039.489990234375,3936.169921875,3936.969970703125,4533010000.0,11857.5,12013.990234375,11666.849609375,11669.9599609375,4981590000.0,32570.189453125,32761.890625,32020.4609375,32030.109375,325990000.0,144.69000244140625,147.57000732421875,143.1699981689453,143.25,7112200.0
6401,2023-03-23,3.38,301.744,26813.601,3.5,62.0,3959.2099609375,4007.659912109375,3919.050048828125,3948.719970703125,4991600000.0,11811.3203125,11962.6904296875,11684.51953125,11787.400390625,4917460000.0,32101.490234375,32511.490234375,31864.740234375,32105.25,335430000.0,145.0800018310547,147.5500030517578,144.2100067138672,145.5800018310547,8797900.0
6402,2023-03-24,3.38,301.744,26813.601,3.5,62.0,3939.2099609375,3972.739990234375,3909.159912109375,3970.989990234375,4583970000.0,11747.6201171875,11826.23046875,11670.669921875,11823.9599609375,4363650000.0,32038.220703125,32257.240234375,31805.1796875,32237.529296875,317070000.0,145.1199951171875,146.02999877929688,144.16000366210938,145.9600067138672,5936300.0
6403,2023-03-27,3.53,301.744,26813.601,3.5,62.0,3982.929931640625,4003.830078125,3970.489990234375,3977.530029296875,4233540000.0,11868.5400390625,11903.2099609375,11739.0498046875,11768.83984375,4330320000.0,32276.720703125,32564.0,32276.720703125,32432.080078125,291560000.0,146.17999267578125,146.67999267578125,144.49000549316406,144.8300018310547,5405300.0
6404,2023-03-28,3.55,301.744,26813.601,3.5,62.0,3974.1298828125,3979.199951171875,3951.530029296875,3971.27001953125,4014600000.0,11752.759765625,11752.759765625,11635.0302734375,11716.080078125,4036910000.0,32434.849609375,32551.009765625,32295.5,32394.25,248560000.0,144.5800018310547,144.6300048828125,142.85000610351562,144.14999389648438,4984000.0
6405,2023-03-29,3.57,301.744,26813.601,3.5,62.0,3999.530029296875,4030.590087890625,3999.530029296875,4027.81005859375,4145250000.0,11855.58984375,11941.599609375,11823.349609375,11926.240234375,4493540000.0,32566.5390625,32728.0390625,32539.939453125,32717.599609375,314110000.0,145.9600067138672,147.5,145.75,147.1699981689453,7128300.0
6406,2023-03-30,3.55,301.744,26813.601,3.5,62.0,4046.739990234375,4057.85009765625,4032.10009765625,4050.830078125,3930860000.0,12010.4501953125,12044.7900390625,11953.3701171875,12013.4697265625,4738880000.0,32807.4296875,32905.80078125,32682.869140625,32859.03125,283380000.0,148.52999877929688,149.08999633789062,147.8800048828125,148.8800048828125,5601200.0
6407,2023-03-31,3.48,301.744,26813.601,3.5,62.0,4056.179931640625,4110.75,4056.179931640625,4109.31005859375,4525120000.0,12031.5400390625,12227.9296875,12030.4404296875,12221.91015625,5521150000.0,32901.9609375,33291.0,32901.9609375,33274.1484375,353740000.0,148.6999969482422,151.14999389648438,148.50999450683594,151.00999450683594,7534900.0
6409,2023-04-03,3.43,303.032,27063.012,3.4,63.7,4102.2001953125,4127.66015625,4098.7900390625,4124.509765625,4234700000.0,12146.08984375,12196.33984375,12086.51953125,12189.4501953125,4816440000.0,33245.78125,33632.8984375,33245.78125,33601.1484375,311890000.0,150.08999633789062,150.97999572753906,149.3699951171875,150.77000427246094,10571100.0
6410,2023-04-04,3.35,303.032,27063.012,3.4,63.7,4128.02978515625,4133.1298828125,4086.8701171875,4100.60009765625,4227800000.0,12208.490234375,12224.6796875,12081.8095703125,12126.330078125,4298760000.0,33594.7890625,33634.71875,33275.62109375,33402.37890625,283360000.0,150.99000549316406,151.50999450683594,149.3800048828125,149.94000244140625,7912400.0
6411,2023-04-05,3.3,303.032,27063.012,3.4,63.7,4094.5,4099.68994140625,4072.56005859375,4090.3798828125,3968020000.0,12081.759765625,12086.75,11931.849609375,11996.8603515625,4378590000.0,33394.6015625,33543.83984375,33376.26953125,33482.71875,286660000.0,149.22999572753906,149.3699951171875,147.16000366210938,148.22999572753906,7868800.0
6412,2023-04-06,3.3,303.032,27063.012,3.4,63.7,4081.14990234375,4107.31982421875,4069.840087890625,4105.02001953125,3486690000.0,11939.080078125,12098.5,11898.3603515625,12087.9599609375,3862800000.0,33420.9609375,33525.9609375,33325.37109375,33485.2890625,258680000.0,147.14999389648438,149.25999450683594,146.50999450683594,149.07000732421875,7848000.0
6414,2023-04-10,3.41,303.032,27063.012,3.4,63.7,4085.199951171875,4109.5,4072.550048828125,4109.10986328125,3423650000.0,11975.1298828125,12084.9501953125,11924.2001953125,12084.3603515625,4334070000.0,33425.25,33590.23828125,33343.4296875,33586.51953125,232920000.0,147.58999633789062,149.02000427246094,146.77999877929688,148.99000549316406,4758600.0
6415,2023-04-11,3.43,303.032,27063.012,3.4,63.7,4110.2900390625,4124.259765625,4102.60986328125,4108.93994140625,3665830000.0,12080.240234375,12091.26953125,12011.400390625,12031.8798828125,4676960000.0,33586.75,33781.2890625,33586.75,33684.7890625,241430000.0,148.72999572753906,148.75,147.33999633789062,147.58999633789062,6395800.0
6416,2023-04-12,3.41,303.032,27063.012,3.4,63.7,4121.72021484375,4134.3701171875,4086.93994140625,4091.949951171875,3633120000.0,12110.8701171875,12134.5,11916.5400390625,11929.33984375,4909770000.0,33764.2109375,33895.4296875,33593.3203125,33646.5,260300000.0,148.58999633789062,148.99000549316406,146.50999450683594,146.75,6617900.0
6417,2023-04-13,3.45,303.032,27063.012,3.4,63.7,4100.0400390625,4150.259765625,4099.39990234375,4146.22021484375,3596590000.0,11997.419921875,12178.7998046875,11995.9404296875,12166.26953125,4942990000.0,33668.96875,34054.98828125,33605.171875,34029.69140625,277230000.0,147.32000732421875,149.7100067138672,147.0800018310547,149.47999572753906,6820900.0
6418,2023-04-14,3.52,303.032,27063.012,3.4,63.7,4140.10986328125,4163.18994140625,4113.2001953125,4137.64013671875,3575690000.0,12117.91015625,12205.7197265625,12026.5498046875,12123.4697265625,4655740000.0,33981.7109375,34082.94140625,33730.8515625,33886.46875,276720000.0,148.63999938964844,149.8699951171875,147.35000610351562,148.64999389648438,6501800.0
6419,2023-04-17,3.6,303.032,27063.012,3.4,63.7,4137.169921875,4151.72021484375,4123.18017578125,4151.31982421875,3611180000.0,12108.23046875,12159.01953125,12064.099609375,12157.7197265625,4823180000.0,33930.4609375,33991.23046875,33796.91015625,33987.1796875,234530000.0,148.83999633789062,149.52000427246094,148.02999877929688,149.19000244140625,4153000.0
6420,2023-04-18,3.58,303.032,27063.012,3.4,63.7,4164.259765625,4169.47998046875,4140.35986328125,4154.8701171875,3536640000.0,12234.5595703125,12245.4296875,12110.23046875,12153.41015625,4851810000.0,33965.16015625,34018.62109375,33791.890625,33976.62890625,253570000.0,150.3300018310547,150.72999572753906,149.0,149.64999389648438,4606400.0
6421,2023-04-19,3.6,303.032,27063.012,3.4,63.7,4139.330078125,4162.56982421875,4134.490234375,4154.52001953125,3572560000.0,12063.6796875,12191.099609375,12060.169921875,12157.23046875,4972700000.0,33889.828125,33957.98046875,33814.6484375,33897.01171875,251490000.0,148.3000030517578,149.5,148.10000610351562,149.22000122070312,4311600.0
6422,2023-04-20,3.54,303.032,27063.012,3.4,63.7,4130.47998046875,4148.56982421875,4114.56982421875,4129.7900390625,3772080000.0,12039.080078125,12155.9599609375,12011.9501953125,12059.5595703125,4590530000.0,33740.6015625,33875.390625,33677.73828125,33786.62109375,307910000.0,147.85000610351562,149.7100067138672,147.5800018310547,148.24000549316406,5708100.0
6423,2023-04-21,3.57,303.032,27063.012,3.4,63.7,4132.14013671875,4138.02001953125,4113.85986328125,4133.52001953125,3611750000.0,12046.0302734375,12097.150390625,11986.8203125,12072.4599609375,4868050000.0,33793.6015625,33858.828125,33688.5703125,33808.9609375,291080000.0,147.58999633789062,148.02999877929688,146.8000030517578,147.75999450683594,6118800.0
6424,2023-04-24,3.52,303.032,27063.012,3.4,63.7,4132.06982421875,4142.41015625,4117.77001953125,4137.0400390625,3290940000.0,12053.4697265625,12103.580078125,11960.2998046875,12037.2001953125,4854050000.0,33805.0390625,33891.1484375,33726.08984375,33875.3984375,252020000.0,147.1699981689453,147.88999938964844,146.00999450683594,147.11000061035156,4539900.0
6425,2023-04-25,3.4,303.032,27063.012,3.4,63.7,4126.43017578125,4126.43017578125,4071.3798828125,4071.6298828125,3978640000.0,11968.8095703125,11990.4599609375,11798.76953125,11799.16015625,4806020000.0,33828.33984375,33875.48828125,33525.390625,33530.828125,297880000.0,146.38999938964844,146.6699981689453,143.9199981689453,143.97000122070312,5511300.0
6426,2023-04-26,3.43,303.032,27063.012,3.4,63.7,4087.780029296875,4089.669921875,4049.35009765625,4055.989990234375,3837030000.0,11913.23046875,11967.990234375,11833.0703125,11854.349609375,5281970000.0,33596.33984375,33645.828125,33235.8515625,33301.87109375,321170000.0,146.5,147.6199951171875,145.75999450683594,146.11000061035156,6801700.0
6427,2023-04-27,3.53,303.032,27063.012,3.4,63.7,4075.2900390625,4138.240234375,4075.2900390625,4135.35009765625,3750550000.0,11972.150390625,12154.009765625,11950.919921875,12142.240234375,5253710000.0,33381.66015625,33859.75,33374.6484375,33826.16015625,343240000.0,146.8000030517578,149.32000732421875,146.44000244140625,149.2100067138672,6042400.0
6428,2023-04-28,3.44,303.032,27063.012,3.4,63.7,4129.6298828125,4170.06005859375,4127.18017578125,4169.47998046875,4087800000.0,12117.5400390625,12227.7197265625,12082.5703125,12226.580078125,5331380000.0,33797.4296875,34104.55859375,33728.3984375,34098.16015625,354310000.0,149.2100067138672,150.86000061035156,149.0500030517578,150.8300018310547,5893000.0
6429,2023-05-01,3.59,303.365,27063.012,3.7,59.0,4166.7900390625,4186.919921875,4164.1201171875,4167.8701171875,3321370000.0,12210.0498046875,12261.3203125,12181.080078125,12212.599609375,5168430000.0,34116.80859375,34257.828125,34030.140625,34051.69921875,244190000.0,150.7100067138672,151.64999389648438,150.47000122070312,150.9199981689453,4097200.0
6430,2023-05-02,3.44,303.365,27063.012,3.7,59.0,4164.10009765625,4164.10009765625,4089.719970703125,4119.580078125,4486130000.0,12198.01953125,12206.580078125,12015.23046875,12080.509765625,5501410000.0,34017.62109375,34017.75,33436.66015625,33684.53125,274460000.0,151.10000610351562,151.27000427246094,148.72999572753906,149.50999450683594,6029400.0
6431,2023-05-03,3.38,303.365,27063.012,3.7,59.0,4122.25,4148.2998046875,4088.860107421875,4090.75,4246510000.0,12097.0400390625,12212.5498046875,12022.4599609375,12025.330078125,5782160000.0,33726.640625,33811.83984375,33396.05078125,33414.23828125,286900000.0,149.69000244140625,150.66000366210938,148.17999267578125,148.25,5815100.0
6432,2023-05-04,3.37,303.365,27063.012,3.7,59.0,4082.550048828125,4082.610107421875,4048.280029296875,4061.219970703125,4920090000.0,11997.33984375,12033.150390625,11925.3701171875,11966.400390625,4745780000.0,33347.78125,33354.859375,32937.5,33127.73828125,305160000.0,147.66000366210938,148.5399932861328,146.92999267578125,147.5399932861328,5430500.0
6433,2023-05-05,3.44,303.365,27063.012,3.7,59.0,4084.72998046875,4147.02001953125,4084.72998046875,4136.25,4186270000.0,12073.0302734375,12264.830078125,12065.7197265625,12235.41015625,4574790000.0,33248.55078125,33748.4296875,33248.55078125,33674.37890625,316350000.0,148.97000122070312,151.75,148.75999450683594,151.24000549316406,6114200.0
6434,2023-05-08,3.52,303.365,27063.012,3.7,59.0,4136.97998046875,4142.2998046875,4123.81005859375,4138.1201171875,3641640000.0,12231.6796875,12264.990234375,12178.259765625,12256.919921875,4216360000.0,33715.1484375,33747.48828125,33509.23046875,33618.69140625,225680000.0,150.9499969482422,151.2899932861328,150.22999572753906,151.16000366210938,3397800.0
6435,2023-05-09,3.53,303.365,27063.012,3.7,59.0,4124.25,4130.35009765625,4116.64990234375,4119.169921875,3810140000.0,12195.7802734375,12216.1298828125,12174.0595703125,12179.5498046875,4126780000.0,33589.8515625,33656.3984375,33509.71875,33561.80859375,232940000.0,150.3300018310547,150.61000061035156,149.83999633789062,150.0,6236600.0
6436,2023-05-10,3.43,303.365,27063.012,3.7,59.0,4143.740234375,4154.27978515625,4098.919921875,4137.64013671875,4057160000.0,12286.66015625,12337.6904296875,12180.8603515625,12306.4404296875,4948260000.0,33707.19921875,33772.08984375,33239.44921875,33531.328125,271180000.0,151.30999755859375,152.17999267578125,150.36000061035156,151.8300018310547,5275900.0
6437,2023-05-11,3.39,303.365,27063.012,3.7,59.0,4132.240234375,4132.7998046875,4109.2900390625,4130.6201171875,3752900000.0,12321.259765625,12347.3798828125,12255.4404296875,12328.509765625,4489490000.0,33383.890625,33389.87890625,33127.69921875,33309.51171875,298000000.0,151.5800018310547,151.5800018310547,150.10000610351562,151.14999389648438,4478400.0
6438,2023-05-12,3.46,303.365,27063.012,3.7,59.0,4138.5400390625,4143.740234375,4099.1201171875,4124.080078125,3533740000.0,12350.51953125,12364.650390625,12209.580078125,12284.740234375,4170000000.0,33370.578125,33406.3984375,33110.609375,33300.62109375,227570000.0,151.41000366210938,151.6300048828125,149.77999877929688,150.9499969482422,3953300.0
